298|601.6|3/27/2017 4:23:30 PM
299|632.3|3/27/2017 4:23:30 PM
300|682.6|3/27/2017 4:23:30 PM
301|672.2|3/27/2017 4:23:30 PM
302|523.4|3/27/2017 4:23:30 PM
303|666.3|3/27/2017 4:23:30 PM
304|640.1|3/27/2017 4:23:31 PM
305|702.6|3/27/2017 4:23:31 PM
306|676.3|3/27/2017 4:23:31 PM
307|654.7|3/27/2017 4:23:31 PM
308|606.7|3/27/2017 4:23:31 PM
309|692.2|3/27/2017 4:23:31 PM
310|607.3|3/27/2017 4:23:31 PM
311|587.6|3/27/2017 4:23:31 PM
312|646.5|3/27/2017 4:23:31 PM
313|636.6|3/27/2017 4:23:31 PM
314|651.2|3/27/2017 4:23:32 PM
315|630.2|3/27/2017 4:23:32 PM
316|494.7|3/27/2017 4:23:32 PM
317|702.1|3/27/2017 4:23:32 PM
318|666.6|3/27/2017 4:23:32 PM
319|665.6|3/27/2017 4:23:32 PM
320|686.5|3/27/2017 4:23:32 PM
321|665.3|3/27/2017 4:23:32 PM
322|710.1|3/27/2017 4:23:32 PM
323|721.4|3/27/2017 4:23:33 PM
324|554.1|3/27/2017 4:23:33 PM
325|648.9|3/27/2017 4:23:33 PM
326|614.4|3/27/2017 4:23:33 PM
327|627.3|3/27/2017 4:23:33 PM
328|635.3|3/27/2017 4:23:33 PM
329|612.3|3/27/2017 4:23:33 PM
330|567.5|3/27/2017 4:23:33 PM
331|529.6|3/27/2017 4:23:34 PM
332|661.0|3/27/2017 4:23:34 PM
333|557.8|3/27/2017 4:23:34 PM
334|691.4|3/27/2017 4:23:34 PM
335|613.5|3/27/2017 4:23:34 PM
336|611.6|3/27/2017 4:23:34 PM
337|628.7|3/27/2017 4:23:34 PM
338|682.5|3/27/2017 4:23:34 PM
339|652.4|3/27/2017 4:23:34 PM
340|594.5|3/27/2017 4:23:34 PM
341|590.8|3/27/2017 4:23:35 PM
342|694.6|3/27/2017 4:23:35 PM
343|557.6|3/27/2017 4:23:35 PM
344|568.2|3/27/2017 4:23:35 PM
345|671.6|3/27/2017 4:23:35 PM
346|631.8|3/27/2017 4:23:35 PM
